X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL
2461784.498,2423102.547,358,T20150014562,ABS to receive accident,Finished,11/07/2015 0:00,22:30:00,Yes,Collision with vehicle,Saturday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,No,Dark No street lights,Yes,Multiple intersection,Serious injury accident,60 km/hr,No,61818,144.5666722,-37.69212142,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2461784.498,2423102.547,3,1,0,1,0,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,SMALL_CITIES,SMALL_CITIES,MELTON
2503922.278,2363555.886,357,T20150014555,ABS to receive accident,Finished,11/07/2015 0:00,23:13:00,Yes,Collision with vehicle,Saturday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,291782,145.044803,-38.22941507,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2503922.278,2363555.886,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2368161.988,2683444.793,277,T20150014553,ABS to receive accident,Finished,12/07/2015 0:00,2:59:00,Yes,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Not known,Dark No street lights,Yes,Not at intersection,Other injury accident,30km/hr,No,292817,143.5501506,-35.3377187,Non-Intersection,SWAN HILL,NORTHERN REGION,2368161.988,2683444.793,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,TOWNS,SWAN HILL
2501451.258,2426066.203,674,T20150015332,ABS to receive accident,Finished,12/07/2015 0:00,5:15:00,Yes,Collision with vehicle,Sunday,RIGHT FAR (INTERSECTIONS ONLY),No,Dusk/Dawn,No,T intersection,Other injury accident,50 km/hr,No,392,145.0164678,-37.66625842,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2501451.258,2426066.203,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITTLESEA
2476663.412,2468305.199,65883,T20150014908,ABS to receive accident,Finished,12/07/2015 0:00,8:30:00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Dusk/Dawn,Yes,Cross intersection,Serious injury accident,70 km/hr,No,291913,144.7367668,-37.28533799,Intersection,MACEDON RANGES,NORTHERN REGION,2476663.412,2468305.199,3,3,0,1,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,"RURAL_VICTORIA,TOWNS",MACEDON RANGES
2489174.886,2422745.436,398,T20150014569,ABS to receive accident,Finished,12/07/2015 0:00,9:18:00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,44756,144.8772479,-37.69611192,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2489174.886,2422745.436,3,2,0,1,1,1,0,3,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME
2429651.702,2434254.343,848,T20150015948,ABS to receive accident,Finished,12/07/2015 0:00,9:45:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,292318,144.2033984,-37.58982424,Non-Intersection,MOORABOOL,WESTERN REGION,2429651.702,2434254.343,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MOORABOOL
2399890.385,2439448.824,344,T20150014577,ABS to receive accident,Finished,12/07/2015 0:00,10:00:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,50 km/hr,No,52771,143.8670919,-37.54030648,Intersection,BALLARAT,WESTERN REGION,2399890.385,2439448.824,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT
2517219.793,2380981.824,361,T20150014586,ABS to receive accident,Finished,12/07/2015 0:00,10:35:00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,291504,145.196271,-38.07217309,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517219.793,2380981.824,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,"DANDENONG,FRANKSTON"
2645475.812,2576518.766,65873,T20150014764,ABS to receive accident,Finished,12/07/2015 0:00,10:55:00,No,collision with some other object,Sunday,STRUCK OBJECT ON CARRIAGEWAY,No,Day,No,Not at intersection,Other injury accident,Not known,No,291699,146.6197981,-36.29922148,Non-Intersection,INDIGO,NORTH EASTERN REGION,2645475.812,2576518.766,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,INDIGO
2541827.642,2395521.041,485,T20150014579,ABS to receive accident,Finished,12/07/2015 0:00,11:20:00,No,Collision with vehicle,Sunday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,292246,145.4758258,-37.9405211,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2541827.642,2395521.041,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CARDINIA
2583566.922,2370670.23,310,T20150014571,ABS to receive accident,Finished,12/07/2015 0:00,11:22:00,No,Collision with vehicle,Sunday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,291510,145.9535078,-38.161574,Intersection,BAW BAW,EASTERN REGION,2583566.922,2370670.23,4,2,0,0,2,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,SMALL_CITIES,SMALL_CITIES,BAW BAW
2512841.036,2390963.493,377,T20150014581,ABS to receive accident,Finished,12/07/2015 0:00,11:45:00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,53464,145.1460295,-37.98235615,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2512841.036,2390963.493,5,2,0,0,2,3,4,1,0,3,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2387477.515,2316654.202,486,T20150014592,ABS to receive accident,Finished,12/07/2015 0:00,12:45:00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,291547,143.7078725,-38.64498244,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2387477.515,2316654.202,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,COLAC OTWAY
2443360.253,2380460.613,359,T20150014578,ABS to receive accident,Finished,12/07/2015 0:00,13:00:00,No,Collision with vehicle,Sunday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,50 km/hr,No,49670,144.3544791,-38.07542021,Intersection,GEELONG,SOUTH WESTERN REGION,2443360.253,2380460.613,3,1,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG
2459016.461,2368584.696,378,T20150014591,ABS to receive accident,Finished,12/07/2015 0:00,13:55:00,No,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,292123,144.5322359,-38.18327991,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2459016.461,2368584.696,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG
2240058.331,2412443.856,6970,T20150025504,ABS to receive accident,Finished,12/07/2015 0:00,16:00:00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Serious injury accident,100 km/hr,Yes,357696,142.0496874,-37.75270169,Non-Intersection,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,2240058.331,2412443.856,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,No,1,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,SOUTHERN GRAMPIANS
2499566.027,2406846.006,944,T20150015775,ABS to receive accident,Finished,12/07/2015 0:00,16:05:00,Yes,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,40 km/hr,No,292312,144.995076,-37.83942181,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2499566.027,2406846.006,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2514490.055,2436589.873,65865,T20150014598,ABS to receive accident,Finished,12/07/2015 0:00,16:15:00,Yes,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,291727,145.1640327,-37.57123912,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2514490.055,2436589.873,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,NILLUMBIK
2477447.312,2421122.264,401,T20150014636,ABS to receive accident,Finished,12/07/2015 0:00,16:49:00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,50 km/hr,Yes,262675,144.7441719,-37.71067256,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2477447.312,2421122.264,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELTON
2482368.812,2417393.269,524,T20150014596,ABS to receive accident,Finished,12/07/2015 0:00,17:00:00,Yes,Struck Pedestrian,Sunday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Yes,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,44939,144.800032,-37.74430537,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2482368.812,2417393.269,2,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2550456.655,2322197.11,65864,T20150014594,ABS to receive accident,Finished,12/07/2015 0:00,17:15:00,No,Collision with vehicle,Sunday,LEFT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,T intersection,Other injury accident,60 km/hr,No,291549,145.5790824,-38.60056987,Intersection,BASS COAST,EASTERN REGION,2550456.655,2322197.11,4,1,0,0,1,3,1,3,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,TOWNS,BASS COAST
2522758.893,2402939.654,332,T20150014593,ABS to receive accident,Finished,12/07/2015 0:00,17:20:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,T intersection,Other injury accident,60 km/hr,No,41909,145.2586861,-37.87435801,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2522758.893,2402939.654,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,KNOX
2503794.655,2407569.057,379,T20150014603,ABS to receive accident,Finished,12/07/2015 0:00,17:25:00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,357456,145.0430828,-37.83290614,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2503794.655,2407569.057,4,1,0,1,0,3,3,1,0,1,3,0,0,0,0,0,0,0,0,1,No,1,3,0,3,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA
2494906.108,2412396.974,1343,T20150016642,ABS to receive accident,Finished,12/07/2015 0:00,17:50:00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),Yes,Dusk/Dawn,Yes,Cross intersection,Other injury accident,60 km/hr,No,29372,144.9421003,-37.78931753,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494906.108,2412396.974,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2485358.287,2412669.835,278,T20150014599,ABS to receive accident,Finished,12/07/2015 0:00,18:00:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights unknown,No,T intersection,Other injury accident,50 km/hr,No,38545,144.8336648,-37.78681407,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2485358.287,2412669.835,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2489741.222,2423155.648,1237,T20150016703,ABS to receive accident,Finished,12/07/2015 0:00,18:10:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Unk.,No,Not at intersection,Serious injury accident,Not known,No,293393,144.8837527,-37.69241501,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2489741.222,2423155.648,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME
2504737.633,2391812.161,422,T20150014676,ABS to receive accident,Finished,12/07/2015 0:00,18:13:00,No,Collision with vehicle,Sunday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,357633,145.0539862,-37.97487913,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2504737.633,2391812.161,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"BAYSIDE,KINGSTON"
2486683.112,2408507.968,418,T20150014606,ABS to receive accident,Finished,12/07/2015 0:00,20:18:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Multiple intersection,Other injury accident,60 km/hr,No,10805,144.8487164,-37.82435538,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2486683.112,2408507.968,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2520015.82,2388350.466,682,T20150015015,ABS to receive accident,Finished,12/07/2015 0:00,22:30:00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,80 km/hr,No,282954,145.2279043,-38.00585397,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2520015.82,2388350.466,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2522321.022,2392466.301,6189,T20150024210,ABS to receive accident,Finished,12/07/2015 0:00,23:30:00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights unknown,No,T intersection,Other injury accident,50 km/hr,Yes,298353,145.2537151,-37.9716579,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2522321.022,2392466.301,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY
2503708.465,2405314.428,346,T20150014625,ABS to receive accident,Finished,13/07/2015 0:00,6:30:00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dusk/Dawn,No,Cross intersection,Other injury accident,60 km/hr,No,40374,145.04214,-37.85322417,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2503708.465,2405314.428,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2501007.072,2422895.783,525,T20150014619,ABS to receive accident,Finished,13/07/2015 0:00,8:00:00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,No,Cross intersection,Other injury accident,60 km/hr,No,29457,145.0114182,-37.69493399,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2501007.072,2422895.783,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITTLESEA
2496259.055,2411221.639,526,T20150014621,ABS to receive accident,Finished,13/07/2015 0:00,8:20:00,No,Collision with vehicle,Monday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dusk/Dawn,No,Not at intersection,Other injury accident,50 km/hr,No,291932,144.9575193,-37.80001989,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496259.055,2411221.639,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2501570.582,2398346.569,65924,T20150015488,ABS to receive accident,Finished,13/07/2015 0:00,8:40:00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,80 km/hr,No,292067,145.0178332,-37.91602926,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2501570.582,2398346.569,4,1,0,0,1,3,2,2,0,1,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,BAYSIDE
2368796.845,2683121.709,279,T20150014624,ABS to receive accident,Finished,13/07/2015 0:00,8:44:00,No,Collision with vehicle,Monday,OTHER ON PATH,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,40 km/hr,No,291728,143.557074,-35.34070743,Non-Intersection,SWAN HILL,NORTHERN REGION,2368796.845,2683121.709,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,TOWNS,TOWNS,SWAN HILL
2625626.084,2365900.854,582,T20150014883,ABS to receive accident,Finished,13/07/2015 0:00,8:50:00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,No,Not at intersection,Other injury accident,100 km/hr,Yes,291729,146.4341469,-38.19973896,Non-Intersection,LATROBE,EASTERN REGION,2625626.084,2365900.854,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,LATROBE
2499415.846,2410583.221,1787,T20150017058,ABS to receive accident,Finished,13/07/2015 0:00,8:55:00,No,Collision with vehicle,Monday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Dusk/Dawn,No,Cross intersection,Other injury accident,50 km/hr,No,294030,145.0455356,-37.77181969,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2499415.846,2410583.221,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,YARRA
2512948.463,2420471.953,421,T20150014673,ABS to receive accident,Finished,13/07/2015 0:00,9:00:00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,60 km/hr,No,291604,145.1469772,-37.71658964,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2512948.463,2420471.953,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,NILLUMBIK
2499422.582,2411557.298,400,T20150014620,ABS to receive accident,Finished,13/07/2015 0:00,9:37:00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,36693,144.993502,-37.79698535,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2499422.582,2411557.298,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,YARRA
2509274.95,2409470.754,380,T20150014618,ABS to receive accident,Finished,13/07/2015 0:00,10:00:00,No,Vehicle overturned (no collision),Monday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,292428,145.1053396,-37.81569919,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2509274.95,2409470.754,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
2495507.62,2408262.45,528,T20150014631,ABS to receive accident,Finished,13/07/2015 0:00,10:10:00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,356998,144.9489421,-37.826736,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495507.62,2408262.45,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2359558.959,2456871.265,2023,T20150018154,ABS to receive accident,Finished,13/07/2015 0:00,10:30:00,No,Vehicle overturned (no collision),Monday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Other injury accident,100 km/hr,No,294216,143.4142341,-37.37843416,Off Road,PYRENEES,WESTERN REGION,2359558.959,2456871.265,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,PYRENEES
2400604.003,2431083.283,280,T20150014632,ABS to receive accident,Finished,13/07/2015 0:00,11:45:00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,291605,143.8741013,-37.61574258,Non-Intersection,BALLARAT,WESTERN REGION,2400604.003,2431083.283,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT
2495360.518,2426035.873,529,T20150014633,ABS to receive accident,Finished,13/07/2015 0:00,11:45:00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,45211,144.947438,-37.66654364,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2495360.518,2426035.873,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,No,1,2,0,1,1,0,MELB_URBAN,MELB_URBAN,HUME
2531136.887,2415874.391,1228,T20150016099,ABS to receive accident,Finished,13/07/2015 0:00,12:30:00,No,Collision with vehicle,Monday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,50 km/hr,No,38483,145.3533238,-37.75756689,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2531136.887,2415874.391,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,YARRA RANGES
2529185.531,2404022.891,347,T20150014634,ABS to receive accident,Finished,13/07/2015 0:00,12:45:00,No,Collision with a fixed object,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,Yes,291641,145.3316872,-37.8644129,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2529185.531,2404022.891,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,YARRA RANGES
2480781.993,2419203.637,428,T20150014815,ABS to receive accident,Finished,13/07/2015 0:00,14:40:00,No,Collision with vehicle,Monday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Day,Yes,Cross intersection,Other injury accident,70 km/hr,No,292263,144.7820465,-37.72787449,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2480781.993,2419203.637,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,Yes,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2250415.551,2526729.145,65867,T20150014650,ABS to receive accident,Finished,13/07/2015 0:00,15:14:00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,44793,142.2052501,-36.72601229,Intersection,HORSHAM,WESTERN REGION,2250415.551,2526729.145,4,1,0,0,1,3,3,1,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,SMALL_CITIES,SMALL_CITIES,HORSHAM
2510562.307,2406941.549,419,T20150014639,ABS to receive accident,Finished,13/07/2015 0:00,15:22:00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,40675,145.119991,-37.83850488,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510562.307,2406941.549,3,2,0,1,1,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
